matchId,blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin,diffMinionsKilled,diffJungleMinions,diffTotalGold,diffTotalKills,diffXp,diffTotalDamageToChamps,diffDragonKills,diffHeraldKills,diffTowersDestroyed,diffInhibitorsDestroyed,diffTurretPlatesDestroyed
EUW1_6880213084',4,73,18,2,0,1,0,6,1,333,83,29306,30151,47327,2,25,13,0,1,0,0,3,319,84,27758,29345,35781,0,14,-1,1548,5,806,11546,2,-1,1,0,3
EUW1_6880143596',5,22,13,0,0,0,0,10,0,300,80,26653,27182,28077,6,28,13,2,0,0,0,4,356,64,27170,29603,30780,1,-56,16,-517,0,-2421,-2703,-2,0,0,0,6
EUW1_6877993157',3,34,7,0,0,0,0,13,0,327,68,23716,26816,21412,4,40,16,2,0,3,0,1,387,132,30848,31527,32215,0,-60,-64,-7132,-9,-4711,-10803,-2,0,-3,0,12
EUW1_6877978519',7,32,14,1,0,2,0,9,1,364,97,29305,31775,27546,7,35,6,1,0,0,0,6,368,70,24197,27586,21630,1,-4,27,5108,8,4189,5916,0,0,2,0,3
EUW1_6877962024',2,33,20,1,0,2,0,7,0,392,108,33070,34413,42001,3,26,11,1,0,0,0,2,331,72,25974,29554,29414,1,61,36,7096,9,4859,12587,0,0,2,0,5
EUW1_6876543471',8,47,10,1,0,0,0,10,1,364,82,26638,29947,27974,5,33,15,1,0,0,0,4,372,100,28579,31608,32965,1,-8,-18,-1941,-5,-1661,-4991,0,0,0,0,6
EUW1_6882050498',3,19,14,0,0,1,0,9,0,311,62,27826,28448,32667,2,27,21,2,1,2,0,3,352,92,31024,31829,40161,1,-41,-30,-3198,-7,-3381,-7494,-2,-1,-1,0,6
EUW1_6882010472',4,103,24,2,0,0,0,9,1,364,86,32643,31449,41567,3,25,4,0,0,2,0,6,294,86,21937,24471,28679,1,70,0,10706,20,6978,12888,2,0,-2,0,3
EUW1_6881932010',3,19,14,1,0,0,0,8,0,342,104,28115,30677,34515,5,81,17,1,0,0,0,6,327,80,28389,30623,34423,0,15,24,-274,-3,54,92,0,0,0,0,2
EUW1_6881608092',2,23,19,1,0,1,0,9,1,352,86,30127,30949,36472,4,328,12,1,0,1,0,5,366,102,28357,30446,28958,1,-14,-16,1770,7,503,7514,0,0,0,0,4
EUW1_6881512780',3,56,13,0,0,1,0,10,1,303,86,27195,28021,36090,1,122,13,1,1,1,0,5,355,95,28998,32010,40383,0,-52,-9,-1803,0,-3989,-4293,-1,-1,0,0,5
EUW1_6880377170',2,32,16,2,0,1,0,10,1,339,92,29675,30853,36985,2,17,19,0,0,1,0,2,348,76,29221,29562,36863,1,-9,16,454,-3,1291,122,2,0,0,0,8
EUW1_6880307952',2,24,13,1,0,0,0,12,0,319,75,26751,27144,27962,2,26,16,1,0,1,0,3,367,116,30957,31546,39924,0,-48,-41,-4206,-3,-4402,-11962,0,0,-1,0,9
EUW1_6880178484',4,29,15,1,0,0,0,14,1,286,72,27806,26931,25576,3,34,14,0,1,2,0,2,397,128,31942,32395,36967,0,-111,-56,-4136,1,-5464,-11391,1,-1,-2,0,12
EUW1_6879744558',5,28,8,0,0,0,0,6,1,354,76,24413,27182,29486,4,24,22,2,0,0,0,1,338,117,29727,32108,33812,0,16,-41,-5314,-14,-4926,-4326,-2,0,0,0,5
EUW1_6879683369',6,25,8,0,0,0,0,10,0,339,74,24583,28917,19572,5,30,15,2,0,2,0,2,378,92,30399,29486,32651,0,-39,-18,-5816,-7,-569,-13079,-2,0,-2,0,8
EUW1_6879291520',4,33,13,1,0,1,0,8,0,351,83,28101,29569,34177,6,31,16,1,1,0,0,2,348,56,28399,30417,34364,0,3,27,-298,-3,-848,-187,0,-1,1,0,6
EUW1_6876843270',7,37,11,0,0,0,0,12,0,329,66,27062,29541,28964,3,31,12,0,0,0,0,2,344,77,26484,29630,31364,0,-15,-11,578,-1,-89,-2400,0,0,0,0,10
EUW1_6876797441',5,26,6,1,0,0,0,10,0,345,78,23323,27559,25831,3,19,11,0,0,1,0,2,360,100,27288,29488,35613,0,-15,-22,-3965,-5,-1929,-9782,1,0,-1,0,8
EUW1_6876754370',4,45,14,0,0,0,0,14,0,377,97,28715,30263,32958,7,53,12,2,0,2,0,2,364,78,28245,28543,28743,0,13,19,470,2,1720,4215,-2,0,-2,0,12
EUW1_6876617646',2,23,22,1,0,2,0,7,0,403,114,33129,33829,38039,5,24,8,1,0,1,0,6,322,74,25159,26875,23110,1,81,40,7970,14,6954,14929,0,0,1,0,1
EUW1_6876374966',2,88,13,2,0,2,0,8,1,355,106,28551,30581,32210,3,28,7,0,1,1,0,4,341,100,24695,29823,26371,1,14,6,3856,6,758,5839,2,-1,1,0,4
EUW1_6876350073',2,25,14,1,0,1,0,7,1,359,86,28167,30728,31375,5,27,9,0,0,1,0,7,350,82,26641,29236,32250,1,9,4,1526,5,1492,-875,1,0,0,0,0
EUW1_6876309754',4,22,6,1,1,0,0,8,1,377,80,24989,29690,27487,4,96,10,1,0,1,0,2,367,88,26676,29985,31462,0,10,-8,-1687,-4,-295,-3975,0,1,-1,0,6
EUW1_6876258413',2,27,6,0,0,0,0,6,0,340,105,23993,29115,28106,4,21,16,1,0,0,0,2,374,76,28127,30902,29346,0,-34,29,-4134,-10,-1787,-1240,-1,0,0,0,4
EUW1_6883649862',4,27,23,2,0,1,0,8,0,363,78,32390,32700,39447,3,31,15,0,0,0,0,4,369,80,28735,29154,31013,0,-6,-2,3655,8,3546,8434,2,0,1,0,4
EUW1_6883631161',3,31,16,2,0,1,0,11,1,345,94,29410,30575,37164,6,103,14,0,0,1,0,2,332,86,27771,28391,31617,1,13,8,1639,2,2184,5547,2,0,0,0,9
EUW1_6883584213',2,138,10,0,1,0,0,7,1,315,92,24689,27524,30824,1,22,11,2,0,0,0,1,372,78,26401,29641,31388,1,-57,14,-1712,-1,-2117,-564,-2,1,0,0,6
EUW1_6883554929',3,29,11,1,0,0,0,9,0,351,103,27331,31707,25961,7,28,15,1,0,1,0,2,406,97,29376,30687,31188,0,-55,6,-2045,-4,1020,-5227,0,0,-1,0,7
EUW1_6883512054',1,29,12,1,0,0,0,5,1,330,99,27173,29614,37720,4,34,16,1,0,0,0,3,357,88,28657,29807,37493,0,-27,11,-1484,-4,-193,227,0,0,0,0,2
EUW1_6883466250',5,33,16,1,0,0,0,4,1,382,104,28458,31831,33045,3,94,5,0,0,0,0,5,319,104,22896,28152,19815,1,63,0,5562,11,3679,13230,1,0,0,0,-1
EUW1_6882166123',5,25,16,0,0,2,0,10,0,337,78,29051,28633,33208,3,37,16,1,0,1,0,5,332,94,29420,30092,32814,0,5,-16,-369,0,-1459,394,-1,0,1,0,5
EUW1_6882046228',6,31,16,2,0,1,0,3,1,346,93,28062,30362,36705,9,30,5,0,1,0,0,3,324,83,22101,28463,22752,1,22,10,5961,11,1899,13953,2,-1,1,0,0
EUW1_6881976929',0,23,8,1,0,0,0,12,0,358,100,24251,30743,25966,1,27,13,1,1,1,0,1,380,92,28174,32284,31739,0,-22,8,-3923,-5,-1541,-5773,0,-1,-1,0,11
EUW1_6881898807',2,22,8,1,0,0,0,12,0,326,82,25282,29872,31801,4,26,17,1,0,1,0,3,363,113,29529,32877,33982,1,-37,-31,-4247,-9,-3005,-2181,0,0,-1,0,9
EUW1_6881750277',4,28,11,0,0,0,0,11,1,349,94,26519,29119,30671,4,143,11,2,0,2,0,1,316,98,26801,28825,31507,0,33,-4,-282,0,294,-836,-2,0,-2,0,10
EUW1_6881690057',0,27,7,1,0,0,0,12,0,314,76,23660,26615,26116,4,33,22,1,0,2,0,3,357,100,31747,31731,42690,0,-43,-24,-8087,-15,-5116,-16574,0,0,-2,0,9
EUW1_6881636974',7,24,8,0,0,1,0,12,1,336,82,25520,29085,24511,3,33,11,2,1,1,0,4,393,114,27485,32550,33810,0,-57,-32,-1965,-3,-3465,-9299,-2,-1,0,0,8
EUW1_6881525452',4,28,15,1,0,0,0,8,1,294,104,26404,30825,33621,3,30,10,0,0,1,0,0,357,96,27096,30066,32310,1,-63,8,-692,5,759,1311,1,0,-1,0,8
EUW1_6880776640',4,20,13,2,0,1,0,9,0,309,84,27232,28785,27569,5,21,14,0,0,0,0,6,333,83,27294,27749,34387,1,-24,1,-62,-1,1036,-6818,2,0,1,0,3
EUW1_6883149395',1,25,20,0,0,3,0,8,1,362,99,32029,29803,41810,1,117,17,2,0,1,0,9,267,78,27678,28102,32795,1,95,21,4351,3,1701,9015,-2,0,2,0,-1
EUW1_6883100294',2,27,15,1,0,1,0,10,1,307,67,28274,28459,34265,1,95,17,1,0,1,0,8,303,80,28377,28661,33560,0,4,-13,-103,-2,-202,705,0,0,0,0,2
EUW1_6882508494',0,28,18,1,0,3,0,7,1,349,93,32014,31494,34167,3,63,13,1,0,2,0,8,333,89,27690,29061,32490,0,16,4,4324,5,2433,1677,0,0,1,0,-1
EUW1_6882479918',3,39,15,0,0,1,0,8,0,309,75,26580,26696,31149,5,30,14,2,0,1,0,6,304,88,29133,27870,32452,0,5,-13,-2553,1,-1174,-1303,-2,0,0,0,2
EUW1_6882457025',7,26,15,1,0,2,0,5,1,367,90,28470,30761,33680,3,31,6,1,0,0,0,5,362,97,25195,29702,25881,0,5,-7,3275,9,1059,7799,0,0,2,0,0
EUW1_6882008220',9,31,11,1,1,1,0,7,1,401,89,28651,29527,26533,4,97,3,0,0,1,0,8,341,94,23048,27010,18907,1,60,-5,5603,8,2517,7626,1,1,0,0,-1
EUW1_6883532957',6,26,12,0,0,1,0,6,1,380,99,28547,31185,35113,7,34,12,2,0,0,0,6,338,67,26190,28533,30531,1,42,32,2357,0,2652,4582,-2,0,1,0,0
EUW1_6883498620',4,26,11,0,0,1,0,4,0,357,95,28819,27432,32883,3,24,17,1,0,1,0,8,326,84,27695,28715,34268,0,31,11,1124,-6,-1283,-1385,-1,0,0,0,-4
EUW1_6883455625',4,30,24,0,1,2,0,8,0,355,92,33140,32317,43540,1,28,9,2,0,1,0,7,362,116,27792,29215,33550,1,-7,-24,5348,15,3102,9990,-2,1,1,0,1
EUW1_6883405290',3,24,11,1,0,1,0,11,1,369,108,29077,29493,22589,2,22,15,0,0,1,0,4,350,100,29724,32236,33651,0,19,8,-647,-4,-2743,-11062,1,0,0,0,7
EUW1_6883354285',2,25,8,1,0,0,0,11,0,309,68,24063,26995,30630,3,142,18,0,1,1,0,1,344,84,29937,31362,39039,0,-35,-16,-5874,-10,-4367,-8409,1,-1,-1,0,10
EUW1_6883037165',3,31,9,0,0,0,0,6,1,354,96,24980,29592,26217,3,24,10,2,0,0,0,2,356,96,26282,30380,31284,1,-2,0,-1302,-1,-788,-5067,-2,0,0,0,4
EUW1_6882982218',4,26,10,0,0,0,0,14,0,340,80,26305,29485,29835,9,35,14,2,0,2,0,2,362,76,29605,29743,29425,0,-22,4,-3300,-4,-258,410,-2,0,-2,0,12
EUW1_6882915278',6,31,15,1,0,0,0,7,1,355,78,27765,29556,32622,2,23,5,0,0,0,0,2,351,78,23809,28041,22214,1,4,0,3956,10,1515,10408,1,0,0,0,5
EUW1_6880554881',0,50,8,1,0,0,0,4,0,378,78,24580,28322,24627,2,24,11,1,0,1,0,3,370,114,28070,31333,30921,0,8,-36,-3490,-3,-3011,-6294,0,0,-1,0,1
EUW1_6880408501',7,31,10,1,0,0,0,6,0,374,98,26873,30088,35249,3,137,9,0,0,0,0,3,361,109,26321,30977,35375,1,13,-11,552,1,-889,-126,1,0,0,0,3
EUW1_6880317049',4,24,14,0,0,0,0,4,1,385,103,29126,31377,28839,5,22,14,2,0,0,0,0,343,72,27389,28658,30336,0,42,31,1737,0,2719,-1497,-2,0,0,0,4
EUW1_6880250460',1,24,9,1,0,0,0,4,1,383,84,26134,29073,30051,5,29,14,0,0,0,0,3,343,92,27337,31876,28278,1,40,-8,-1203,-5,-2803,1773,1,0,0,0,1
EUW1_6879921696',4,24,13,2,0,1,0,7,1,356,86,28785,29498,30587,4,44,6,0,0,2,0,8,337,94,23899,29014,24378,1,19,-8,4886,7,484,6209,2,0,-1,0,-1
EUW1_6879860111',3,21,8,1,0,0,0,9,1,331,65,24023,26828,26621,2,24,15,1,0,1,0,1,367,94,29804,31257,37310,0,-36,-29,-5781,-7,-4429,-10689,0,0,-1,0,8
EUW1_6879782356',3,21,20,0,1,0,0,6,1,344,104,29882,32514,40054,1,18,13,1,0,0,0,5,362,87,27522,28377,34830,1,-18,17,2360,7,4137,5224,-1,1,0,0,1
EUW1_6879737610',6,27,15,2,0,1,0,6,0,349,92,28623,30375,34161,6,243,9,0,0,0,0,5,344,76,24574,27451,30648,0,5,16,4049,6,2924,3513,2,0,1,0,1
EUW1_6879685797',6,34,12,0,0,0,0,4,0,350,81,27218,28559,26661,2,20,16,1,0,1,0,1,368,78,30504,30371,37041,0,-18,3,-3286,-4,-1812,-10380,-1,0,-1,0,3
EUW1_6879115339',5,29,9,1,0,1,0,9,0,389,85,26788,31021,30379,2,18,10,0,0,1,0,2,403,74,27995,31570,35639,1,-14,11,-1207,-1,-549,-5260,1,0,0,0,7
EUW1_6879078813',3,24,1,0,0,0,0,11,0,330,78,21978,26579,24073,4,45,16,1,1,1,0,3,385,102,30382,33201,30296,0,-55,-24,-8404,-15,-6622,-6223,-1,-1,-1,0,8
EUW1_6883432019',4,28,17,0,0,1,0,10,1,245,84,28039,24423,35703,0,14,15,0,0,2,0,5,309,84,28929,26900,35943,0,-64,0,-890,2,-2477,-240,0,0,-1,0,5
EUW1_6883396514',3,30,17,2,0,3,0,2,1,398,88,31719,32270,35138,2,31,4,0,0,0,0,12,316,96,21840,26037,16731,1,82,-8,9879,13,6233,18407,2,0,3,0,-10
EUW1_6883341789',3,23,15,0,0,0,0,7,1,350,98,29324,29815,34674,5,30,15,2,0,1,0,5,323,93,26725,29473,35349,0,27,5,2599,0,342,-675,-2,0,-1,0,2
EUW1_6883267479',2,21,10,0,0,0,0,3,1,416,88,26568,31340,31308,3,25,5,0,0,0,0,3,348,90,22713,28364,24384,1,68,-2,3855,5,2976,6924,0,0,0,0,0
EUW1_6882871565',0,48,9,1,0,0,0,15,1,328,86,24739,28451,29100,3,27,13,0,0,1,0,0,388,82,28342,30588,32663,0,-60,4,-3603,-4,-2137,-3563,1,0,-1,0,15
EUW1_6882812296',5,72,11,1,0,1,0,7,0,365,96,26741,29534,31185,4,27,11,1,0,1,0,3,335,80,26817,28356,25698,0,30,16,-76,0,1178,5487,0,0,0,0,4
EUW1_6882780806',5,28,13,0,0,1,0,13,0,314,84,28352,28767,31131,2,25,16,2,0,1,0,0,344,74,29326,29061,34321,0,-30,10,-974,-3,-294,-3190,-2,0,0,0,13
EUW1_6882738894',3,20,15,2,0,1,0,11,0,333,84,28908,28406,33580,4,28,18,0,0,0,0,1,307,104,28777,30356,37486,1,26,-20,131,-3,-1950,-3906,2,0,1,0,10
EUW1_6882692128',5,28,9,1,0,0,0,9,0,336,110,24824,28893,26776,4,24,8,1,0,2,0,2,373,106,27240,28612,23525,0,-37,4,-2416,1,281,3251,0,0,-2,0,7
EUW1_6882532293',5,77,16,0,0,0,0,7,1,359,71,27306,30192,29653,7,32,14,1,1,0,0,3,378,83,28533,30686,31912,0,-19,-12,-1227,2,-494,-2259,-1,-1,0,0,4
EUW1_6882507518',1,18,8,0,0,0,0,13,1,374,78,25213,27845,27625,9,30,17,2,0,1,0,2,337,80,28917,31615,30946,0,37,-2,-3704,-9,-3770,-3321,-2,0,-1,0,11
EUW1_6882473135',3,27,12,0,0,0,0,5,0,324,76,25537,27791,25988,9,49,12,1,0,0,0,5,336,92,27103,29040,32432,0,-12,-16,-1566,0,-1249,-6444,-1,0,0,0,0
EUW1_6882154482',2,77,12,0,0,0,0,9,1,303,84,25976,29434,34433,8,40,11,2,0,1,0,2,400,99,28857,30382,23972,1,-97,-15,-2881,1,-948,10461,-2,0,-1,0,7
EUW1_6882095102',5,30,8,0,0,0,0,11,0,355,74,24822,28811,25819,3,29,20,1,0,2,0,4,351,99,30766,32249,45324,0,4,-25,-5944,-12,-3438,-19505,-1,0,-2,0,7
EUW1_6881049829',1,25,12,1,0,1,0,9,0,368,110,27996,30963,32471,3,28,12,1,0,1,0,4,331,92,27665,29515,26156,1,37,18,331,0,1448,6315,0,0,0,0,5
EUW1_6880619978',2,20,13,2,1,2,0,9,1,356,98,29496,29551,33381,2,23,11,0,0,0,0,4,323,88,26201,28036,27739,1,33,10,3295,2,1515,5642,2,1,2,0,5
EUW1_6880548187',2,42,22,0,1,1,0,12,1,299,94,30118,29849,38887,7,26,16,0,0,0,0,2,282,96,26711,28433,31769,1,17,-2,3407,6,1416,7118,0,1,1,0,10
EUW1_6876152564',8,35,16,1,0,0,0,6,1,291,73,27405,28014,37652,1,23,9,0,0,0,0,4,306,102,24475,27285,32472,1,-15,-29,2930,7,729,5180,1,0,0,0,2
EUW1_6881307115',5,23,9,1,0,0,0,11,1,350,81,25578,28856,26668,4,25,11,0,0,2,0,2,372,78,27562,30277,31260,1,-22,3,-1984,-2,-1421,-4592,1,0,-2,0,9
EUW1_6881252476',4,20,12,2,0,0,0,8,0,363,80,27972,28700,32757,3,27,12,0,0,1,0,3,359,80,26304,29666,31279,0,4,0,1668,0,-966,1478,2,0,-1,0,5
EUW1_6880721044',1,25,23,0,0,5,0,7,0,382,110,35492,32619,41394,6,24,15,1,0,1,0,10,251,80,26715,23937,31838,1,131,30,8777,8,8682,9556,-1,0,4,0,-3
EUW1_6880693109',1,19,18,1,0,0,0,6,1,357,90,30859,33417,29366,1,43,13,1,0,2,0,5,359,85,28928,31146,35110,1,-2,5,1931,5,2271,-5744,0,0,-2,0,1
EUW1_6880662861',4,57,11,2,1,0,0,7,1,356,106,25872,32068,27785,1,134,5,0,0,0,0,1,406,94,24508,29826,19738,1,-50,12,1364,6,2242,8047,2,1,0,0,6
EUW1_6880618676',2,26,15,0,0,1,0,14,0,331,99,28181,30798,37309,5,145,14,2,0,2,0,6,346,83,29649,31554,39052,0,-15,16,-1468,1,-756,-1743,-2,0,-1,0,8
EUW1_6880552039',5,333,10,1,0,0,0,7,0,341,82,25563,27675,35077,2,31,15,1,0,0,0,4,340,90,27254,30380,42224,0,1,-8,-1691,-5,-2705,-7147,0,0,0,0,3
EUW1_6877105933',4,36,10,1,0,0,0,12,0,342,65,27064,26980,28501,6,28,20,0,0,2,0,3,352,80,30821,30410,35879,0,-10,-15,-3757,-10,-3430,-7378,1,0,-2,0,9
EUW1_6876250538',3,45,13,0,0,0,0,9,0,353,80,27475,30008,27127,7,23,20,1,1,1,0,5,362,94,31913,32882,43142,0,-9,-14,-4438,-7,-2874,-16015,-1,-1,-1,0,4
EUW1_6876180442',4,24,4,0,0,0,0,11,1,357,84,22992,27951,26693,2,28,9,2,0,1,0,0,390,83,26679,31277,27982,0,-33,1,-3687,-5,-3326,-1289,-2,0,-1,0,11
EUW1_6876038933',4,38,16,1,0,0,0,11,1,358,69,28598,30521,35151,2,25,13,1,0,0,0,2,356,105,28914,29874,30944,0,2,-36,-316,3,647,4207,0,0,0,0,9
EUW1_6872597263',1,30,22,1,0,3,1,6,1,372,80,32864,30036,36904,1,38,7,0,0,1,0,9,363,60,23844,27072,23689,1,9,20,9020,15,2964,13215,1,0,2,1,-3
EUW1_6872541509',5,104,14,0,0,1,0,14,0,295,72,27513,29002,36563,3,70,23,1,0,2,0,2,353,92,33451,30511,42596,0,-58,-20,-5938,-9,-1509,-6033,-1,0,-1,0,12
EUW1_6872499217',2,29,11,1,0,1,0,11,0,358,97,28377,30458,26360,0,22,19,0,0,0,0,7,374,94,30211,31764,42581,0,-16,3,-1834,-8,-1306,-16221,1,0,1,0,4
EUW1_6881721883',2,28,8,0,0,0,0,10,0,349,74,25166,28554,25030,5,23,10,2,0,0,0,4,374,98,26650,30352,25769,0,-25,-24,-1484,-2,-1798,-739,-2,0,0,0,6
EUW1_6881268947',1,32,15,2,0,0,0,8,0,347,60,27022,28204,37883,3,26,12,0,0,0,0,2,349,71,26553,28193,32693,1,-2,-11,469,3,11,5190,2,0,0,0,6
EUW1_6881193933',4,23,13,1,1,1,0,11,1,351,68,28550,29236,31335,5,37,11,0,0,0,0,5,375,112,27424,31115,27251,0,-24,-44,1126,2,-1879,4084,1,1,1,0,6
EUW1_6881163568',8,29,17,0,0,2,0,6,1,331,70,29945,29304,45133,3,22,8,1,0,1,0,5,334,76,24071,27579,31130,1,-3,-6,5874,9,1725,14003,-1,0,1,0,1
EUW1_6881107580',6,32,11,1,0,0,0,5,1,358,108,26903,31459,32341,4,29,11,1,0,0,0,1,388,95,27390,31658,30517,0,-30,13,-487,0,-199,1824,0,0,0,0,4
EUW1_6881062878',5,27,10,0,1,1,0,9,0,312,78,25955,28571,33243,2,23,10,2,0,0,0,2,340,102,26672,29583,26674,0,-28,-24,-717,0,-1012,6569,-2,1,1,0,7
EUW1_6881038597',3,30,3,1,0,0,0,10,0,365,62,21695,26810,17845,3,21,10,1,1,2,0,3,390,103,28953,31495,22257,0,-25,-41,-7258,-7,-4685,-4412,0,-1,-2,0,7
EUW1_6880645239',4,26,8,1,0,0,0,9,1,385,78,25686,29671,22033,1,190,4,0,0,1,0,3,362,98,24742,28724,17849,1,23,-20,944,4,947,4184,1,0,-1,0,6
EUW1_6880599430',6,29,5,2,0,0,0,11,0,379,80,23192,29609,23448,4,28,9,0,1,1,0,0,376,96,26862,30987,25114,0,3,-16,-3670,-4,-1378,-1666,2,-1,-1,0,11
EUW1_6880556963',3,119,11,0,0,1,0,9,0,333,78,27467,27415,32862,3,29,14,1,0,0,0,8,343,77,27835,28351,31922,0,-10,1,-368,-3,-936,940,-1,0,1,0,1
EUW1_6880248184',3,25,14,1,0,1,0,6,1,369,102,28567,32038,26276,2,27,3,0,0,0,0,5,341,90,22912,27713,18928,1,28,12,5655,11,4325,7348,1,0,1,0,1
EUW1_6880196752',5,26,9,0,0,0,0,13,0,336,68,25555,26972,28428,5,40,19,2,0,2,0,0,390,86,31125,31347,35347,0,-54,-18,-5570,-10,-4375,-6919,-2,0,-2,0,13
EUW1_6880141695',5,37,17,0,0,0,0,9,1,342,84,28138,29400,31053,4,29,18,2,0,2,0,0,397,83,32106,33316,43954,0,-55,1,-3968,-1,-3916,-12901,-2,0,-2,0,9
EUW1_6880080171',1,24,10,0,0,0,0,8,0,375,78,27263,28955,26128,7,29,12,2,0,0,0,2,382,94,27717,27450,27471,1,-7,-16,-454,-2,1505,-1343,-2,0,0,0,6
EUW1_6879963647',3,26,10,1,0,2,0,8,1,381,71,27543,30701,28175,4,23,8,0,0,0,0,3,349,112,25588,29018,22500,1,32,-41,1955,2,1683,5675,1,0,2,0,5
EUW1_6879913575',4,36,6,1,0,0,0,13,0,355,96,23677,29480,22033,5,34,7,1,0,1,0,0,363,108,25631,29406,27741,0,-8,-12,-1954,-1,74,-5708,0,0,-1,0,13
EUW1_6879836169',5,23,14,2,0,1,0,6,1,379,98,29227,32619,30823,5,31,8,0,0,0,0,6,378,86,26347,29983,26490,1,1,12,2880,6,2636,4333,2,0,1,0,0
EUW1_6883249354',7,33,7,0,0,0,0,6,0,326,94,23823,27354,32758,3,30,16,0,0,1,0,2,340,70,28361,31633,32986,0,-14,24,-4538,-9,-4279,-228,0,0,-1,0,4
EUW1_6883193534',3,28,15,1,0,1,0,10,1,350,89,28390,29420,33093,3,25,11,0,0,0,0,3,339,76,25802,29360,27815,1,11,13,2588,4,60,5278,1,0,1,0,7
EUW1_6881812073',4,28,18,0,0,1,0,7,1,376,102,30462,31895,36247,4,21,8,1,0,1,0,7,320,82,24711,27033,28202,1,56,20,5751,10,4862,8045,-1,0,0,0,0
EUW1_6880444509',3,152,11,1,0,0,0,8,1,306,88,25818,25963,24702,6,30,16,0,0,2,0,4,373,88,29287,30581,32742,0,-67,0,-3469,-5,-4618,-8040,1,0,-2,0,4
EUW1_6879992500',2,29,17,0,0,2,0,13,0,345,100,31372,31288,38057,9,30,13,2,0,1,0,1,362,75,27995,28654,32195,0,-17,25,3377,4,2634,5862,-2,0,1,0,12
EUW1_6879933907',4,27,7,0,0,1,0,6,0,326,76,24822,25129,24889,2,31,13,2,0,0,0,2,339,94,25350,27905,32746,0,-13,-18,-528,-6,-2776,-7857,-2,0,1,0,4
EUW1_6879145894',6,23,13,0,0,0,0,6,0,324,76,26717,30231,30808,4,27,13,1,0,0,0,3,372,92,27382,30969,34081,1,-48,-16,-665,0,-738,-3273,-1,0,0,0,3
EUW1_6878701166',3,127,6,0,0,0,0,11,1,361,64,23086,26746,27864,1,29,11,2,1,2,0,2,417,112,29428,33486,28911,0,-56,-48,-6342,-5,-6740,-1047,-2,-1,-2,0,9
EUW1_6878662786',3,25,11,1,0,1,0,7,1,329,94,28988,29848,34584,6,28,18,1,0,0,0,6,314,61,27619,29109,36569,0,15,33,1369,-7,739,-1985,0,0,1,0,1
EUW1_6852345427',3,57,7,2,0,0,0,12,1,349,92,25512,28398,26745,3,97,10,0,0,2,0,2,390,88,25925,30079,24651,1,-41,4,-413,-3,-1681,2094,2,0,-2,0,10
EUW1_6851244970',1,29,18,0,0,1,0,9,1,355,86,31611,30610,40176,5,28,13,2,0,1,0,7,327,73,26960,27427,27966,0,28,13,4651,5,3183,12210,-2,0,0,0,2
EUW1_6851185517',4,31,13,1,0,0,0,8,1,325,80,27295,27901,32853,8,28,17,1,0,0,0,3,337,85,28532,29688,40287,0,-12,-5,-1237,-4,-1787,-7434,0,0,0,0,5
EUW1_6850358711',4,26,20,2,0,1,0,5,1,348,83,29456,32100,39331,1,20,7,0,0,0,0,4,300,72,23240,26335,22337,1,48,11,6216,13,5765,16994,2,0,1,0,1
EUW1_6849786802',2,20,7,1,0,0,0,7,1,317,86,23502,27425,26011,3,19,18,1,0,2,0,2,402,98,30617,35686,44513,0,-85,-12,-7115,-11,-8261,-18502,0,0,-2,0,5
EUW1_6849697324',4,60,15,1,0,1,0,10,1,320,83,27481,29510,34072,0,32,13,1,0,1,0,4,348,91,28507,30917,36116,0,-28,-8,-1026,2,-1407,-2044,0,0,0,0,6
EUW1_6831640179',5,41,11,0,0,0,0,11,0,352,80,27533,30528,27728,10,31,16,2,0,1,0,1,415,96,29790,31238,35114,0,-63,-16,-2257,-5,-710,-7386,-2,0,-1,0,10
EUW1_6821057327',7,135,10,2,0,1,0,6,1,373,86,27054,31104,24231,6,24,4,0,0,1,0,3,379,106,24499,30734,26306,1,-6,-20,2555,6,370,-2075,2,0,0,0,3
EUW1_6820991436',4,28,8,0,0,2,0,4,1,425,76,27547,31443,21361,2,113,7,2,0,0,0,7,375,128,25805,31556,17098,0,50,-52,1742,1,-113,4263,-2,0,2,0,-3
EUW1_6883788537',3,29,13,1,0,1,0,5,0,345,98,28794,30359,33186,0,28,10,1,0,1,0,7,299,81,25160,27752,26913,1,46,17,3634,3,2607,6273,0,0,0,0,-2
EUW1_6883752048',4,42,11,2,0,0,0,11,0,316,78,25546,27957,27732,3,29,14,0,0,2,0,3,340,78,28243,28681,37342,0,-24,0,-2697,-3,-724,-9610,2,0,-2,0,8
